SubjectUUID, StudentUUID, Grade
ebc1ada4-b349-4c65-b98d-00ebac6ecc4a, ebc1ada4-b349-4c65-b98d-00ebac6ecc4a, 3.87
ebc1ada4-b349-4c65-b98d-00ebac6ecc4a, ebc1ada4-b349-4c65-b98d-00ebac6ecc4a, 5.89
ebc1ada4-b349-4c65-b98d-00ebac6ecc4a, ebc1ada4-b349-4c65-b98d-00ebac6ecc4a, 6.15
ebc1ada4-b349-4c65-b98d-00ebac6ecc4a, ebc1ada4-b349-4c65-b98d-00ebac6ecc4a, 4.35
ebc1ada4-b349-4c65-b98d-00ebac6ecc4a, ebc1ada4-b349-4c65-b98d-00ebac6ecc4a, 8.24
ebc1ada4-b349-4c65-b98d-00ebac6ecc4a, ebc1ada4-b349-4c65-b98d-00ebac6ecc4a, 4.4
ebc1ada4-b349-4c65-b98d-00ebac6ecc4a, ebc1ada4-b349-4c65-b98d-00ebac6ecc4a, 8.92
b8973d4b-57bf-4939-a9d7-01f4c23281d5, b8973d4b-57bf-4939-a9d7-01f4c23281d5, 4.71
b8973d4b-57bf-4939-a9d7-01f4c23281d5, b8973d4b-57bf-4939-a9d7-01f4c23281d5, 8.2
b8973d4b-57bf-4939-a9d7-01f4c23281d5, b8973d4b-57bf-4939-a9d7-01f4c23281d5, 5.49
b8973d4b-57bf-4939-a9d7-01f4c23281d5, b8973d4b-57bf-4939-a9d7-01f4c23281d5, 5.4
b8973d4b-57bf-4939-a9d7-01f4c23281d5, b8973d4b-57bf-4939-a9d7-01f4c23281d5, 3.76
b8973d4b-57bf-4939-a9d7-01f4c23281d5, b8973d4b-57bf-4939-a9d7-01f4c23281d5, 8.23
b8973d4b-57bf-4939-a9d7-01f4c23281d5, b8973d4b-57bf-4939-a9d7-01f4c23281d5, 4.38
b8973d4b-57bf-4939-a9d7-01f4c23281d5, b8973d4b-57bf-4939-a9d7-01f4c23281d5, 3.54
28fec3da-d8ae-425e-ad01-f941b4db040e, 28fec3da-d8ae-425e-ad01-f941b4db040e, 7.79
28fec3da-d8ae-425e-ad01-f941b4db040e, 28fec3da-d8ae-425e-ad01-f941b4db040e, 4.88
28fec3da-d8ae-425e-ad01-f941b4db040e, 28fec3da-d8ae-425e-ad01-f941b4db040e, 3
28fec3da-d8ae-425e-ad01-f941b4db040e, 28fec3da-d8ae-425e-ad01-f941b4db040e, 9.28
28fec3da-d8ae-425e-ad01-f941b4db040e, 28fec3da-d8ae-425e-ad01-f941b4db040e, 7.97
28fec3da-d8ae-425e-ad01-f941b4db040e, 28fec3da-d8ae-425e-ad01-f941b4db040e, 7.75
28fec3da-d8ae-425e-ad01-f941b4db040e, 28fec3da-d8ae-425e-ad01-f941b4db040e, 0.39
28fec3da-d8ae-425e-ad01-f941b4db040e, 28fec3da-d8ae-425e-ad01-f941b4db040e, 4.9
aa726883-087d-4d92-9264-699af278753a, aa726883-087d-4d92-9264-699af278753a, 5.64
aa726883-087d-4d92-9264-699af278753a, aa726883-087d-4d92-9264-699af278753a, 2.18
aa726883-087d-4d92-9264-699af278753a, aa726883-087d-4d92-9264-699af278753a, 3.38
aa726883-087d-4d92-9264-699af278753a, aa726883-087d-4d92-9264-699af278753a, 2.56
aa726883-087d-4d92-9264-699af278753a, aa726883-087d-4d92-9264-699af278753a, 0.4
aa726883-087d-4d92-9264-699af278753a, aa726883-087d-4d92-9264-699af278753a, 9.72
aa726883-087d-4d92-9264-699af278753a, aa726883-087d-4d92-9264-699af278753a, 8.83
aa726883-087d-4d92-9264-699af278753a, aa726883-087d-4d92-9264-699af278753a, 0.33
0a7a4e19-d8e4-418e-8ba6-9cac5ebe20a4, 0a7a4e19-d8e4-418e-8ba6-9cac5ebe20a4, 6.14
0a7a4e19-d8e4-418e-8ba6-9cac5ebe20a4, 0a7a4e19-d8e4-418e-8ba6-9cac5ebe20a4, 9.45
0a7a4e19-d8e4-418e-8ba6-9cac5ebe20a4, 0a7a4e19-d8e4-418e-8ba6-9cac5ebe20a4, 5.7
0a7a4e19-d8e4-418e-8ba6-9cac5ebe20a4, 0a7a4e19-d8e4-418e-8ba6-9cac5ebe20a4, 5.91
0a7a4e19-d8e4-418e-8ba6-9cac5ebe20a4, 0a7a4e19-d8e4-418e-8ba6-9cac5ebe20a4, 2.08
0a7a4e19-d8e4-418e-8ba6-9cac5ebe20a4, 0a7a4e19-d8e4-418e-8ba6-9cac5ebe20a4, 1.48
0a7a4e19-d8e4-418e-8ba6-9cac5ebe20a4, 0a7a4e19-d8e4-418e-8ba6-9cac5ebe20a4, 3.42
0a7a4e19-d8e4-418e-8ba6-9cac5ebe20a4, 0a7a4e19-d8e4-418e-8ba6-9cac5ebe20a4, 8.53
80cf5bb5-2aba-4930-ba66-ebf4891a8d2d, 80cf5bb5-2aba-4930-ba66-ebf4891a8d2d, 2.59
80cf5bb5-2aba-4930-ba66-ebf4891a8d2d, 80cf5bb5-2aba-4930-ba66-ebf4891a8d2d, 3.64
80cf5bb5-2aba-4930-ba66-ebf4891a8d2d, 80cf5bb5-2aba-4930-ba66-ebf4891a8d2d, 3.52
80cf5bb5-2aba-4930-ba66-ebf4891a8d2d, 80cf5bb5-2aba-4930-ba66-ebf4891a8d2d, 2.59
80cf5bb5-2aba-4930-ba66-ebf4891a8d2d, 80cf5bb5-2aba-4930-ba66-ebf4891a8d2d, 6.14
80cf5bb5-2aba-4930-ba66-ebf4891a8d2d, 80cf5bb5-2aba-4930-ba66-ebf4891a8d2d, 1.71
80cf5bb5-2aba-4930-ba66-ebf4891a8d2d, 80cf5bb5-2aba-4930-ba66-ebf4891a8d2d, 8.14
80cf5bb5-2aba-4930-ba66-ebf4891a8d2d, 80cf5bb5-2aba-4930-ba66-ebf4891a8d2d, 3.87
eb74bf14-4d20-4670-9fbe-ac7f493744bd, eb74bf14-4d20-4670-9fbe-ac7f493744bd, 5.11
eb74bf14-4d20-4670-9fbe-ac7f493744bd, eb74bf14-4d20-4670-9fbe-ac7f493744bd, 6.76
eb74bf14-4d20-4670-9fbe-ac7f493744bd, eb74bf14-4d20-4670-9fbe-ac7f493744bd, 6.89
eb74bf14-4d20-4670-9fbe-ac7f493744bd, eb74bf14-4d20-4670-9fbe-ac7f493744bd, 4.69
eb74bf14-4d20-4670-9fbe-ac7f493744bd, eb74bf14-4d20-4670-9fbe-ac7f493744bd, 4.05
eb74bf14-4d20-4670-9fbe-ac7f493744bd, eb74bf14-4d20-4670-9fbe-ac7f493744bd, 9.79
eb74bf14-4d20-4670-9fbe-ac7f493744bd, eb74bf14-4d20-4670-9fbe-ac7f493744bd, 2.07
eb74bf14-4d20-4670-9fbe-ac7f493744bd, eb74bf14-4d20-4670-9fbe-ac7f493744bd, 0.19
b7ae11c7-2eb7-411f-8312-c3a18a84bf96, b7ae11c7-2eb7-411f-8312-c3a18a84bf96, 6.66
b7ae11c7-2eb7-411f-8312-c3a18a84bf96, b7ae11c7-2eb7-411f-8312-c3a18a84bf96, 1.31
b7ae11c7-2eb7-411f-8312-c3a18a84bf96, b7ae11c7-2eb7-411f-8312-c3a18a84bf96, 5.28
b7ae11c7-2eb7-411f-8312-c3a18a84bf96, b7ae11c7-2eb7-411f-8312-c3a18a84bf96, 4.99
b7ae11c7-2eb7-411f-8312-c3a18a84bf96, b7ae11c7-2eb7-411f-8312-c3a18a84bf96, 9.48
b7ae11c7-2eb7-411f-8312-c3a18a84bf96, b7ae11c7-2eb7-411f-8312-c3a18a84bf96, 5.61
b7ae11c7-2eb7-411f-8312-c3a18a84bf96, b7ae11c7-2eb7-411f-8312-c3a18a84bf96, 6.44
b7ae11c7-2eb7-411f-8312-c3a18a84bf96, b7ae11c7-2eb7-411f-8312-c3a18a84bf96, 4.35
2526ae20-e69d-4392-a0a6-1eb0eaf1dc40, 2526ae20-e69d-4392-a0a6-1eb0eaf1dc40, 1.59
2526ae20-e69d-4392-a0a6-1eb0eaf1dc40, 2526ae20-e69d-4392-a0a6-1eb0eaf1dc40, 9.13
2526ae20-e69d-4392-a0a6-1eb0eaf1dc40, 2526ae20-e69d-4392-a0a6-1eb0eaf1dc40, 9.4
2526ae20-e69d-4392-a0a6-1eb0eaf1dc40, 2526ae20-e69d-4392-a0a6-1eb0eaf1dc40, 7.41
2526ae20-e69d-4392-a0a6-1eb0eaf1dc40, 2526ae20-e69d-4392-a0a6-1eb0eaf1dc40, 2.09
2526ae20-e69d-4392-a0a6-1eb0eaf1dc40, 2526ae20-e69d-4392-a0a6-1eb0eaf1dc40, 9.26
2526ae20-e69d-4392-a0a6-1eb0eaf1dc40, 2526ae20-e69d-4392-a0a6-1eb0eaf1dc40, 5.93
2526ae20-e69d-4392-a0a6-1eb0eaf1dc40, 2526ae20-e69d-4392-a0a6-1eb0eaf1dc40, 8.06
a014d677-9e54-4377-822a-65b31be2848f, a014d677-9e54-4377-822a-65b31be2848f, 8.84
a014d677-9e54-4377-822a-65b31be2848f, a014d677-9e54-4377-822a-65b31be2848f, 2.22
a014d677-9e54-4377-822a-65b31be2848f, a014d677-9e54-4377-822a-65b31be2848f, 2.15
a014d677-9e54-4377-822a-65b31be2848f, a014d677-9e54-4377-822a-65b31be2848f, 8.92
a014d677-9e54-4377-822a-65b31be2848f, a014d677-9e54-4377-822a-65b31be2848f, 5.75
a014d677-9e54-4377-822a-65b31be2848f, a014d677-9e54-4377-822a-65b31be2848f, 6.64
a014d677-9e54-4377-822a-65b31be2848f, a014d677-9e54-4377-822a-65b31be2848f, 9.82
a014d677-9e54-4377-822a-65b31be2848f, a014d677-9e54-4377-822a-65b31be2848f, 8.27
169ff13e-2e6b-473c-98c1-340ac7b56f76, 169ff13e-2e6b-473c-98c1-340ac7b56f76, 6.67
169ff13e-2e6b-473c-98c1-340ac7b56f76, 169ff13e-2e6b-473c-98c1-340ac7b56f76, 0.5
169ff13e-2e6b-473c-98c1-340ac7b56f76, 169ff13e-2e6b-473c-98c1-340ac7b56f76, 3.53
169ff13e-2e6b-473c-98c1-340ac7b56f76, 169ff13e-2e6b-473c-98c1-340ac7b56f76, 8.72
169ff13e-2e6b-473c-98c1-340ac7b56f76, 169ff13e-2e6b-473c-98c1-340ac7b56f76, 9.76
169ff13e-2e6b-473c-98c1-340ac7b56f76, 169ff13e-2e6b-473c-98c1-340ac7b56f76, 8.54
169ff13e-2e6b-473c-98c1-340ac7b56f76, 169ff13e-2e6b-473c-98c1-340ac7b56f76, 5.62
169ff13e-2e6b-473c-98c1-340ac7b56f76, 169ff13e-2e6b-473c-98c1-340ac7b56f76, 5.79
29296d33-b2ab-4f63-a11a-02b4e84a38b0, 29296d33-b2ab-4f63-a11a-02b4e84a38b0, 2.53
29296d33-b2ab-4f63-a11a-02b4e84a38b0, 29296d33-b2ab-4f63-a11a-02b4e84a38b0, 1.05
29296d33-b2ab-4f63-a11a-02b4e84a38b0, 29296d33-b2ab-4f63-a11a-02b4e84a38b0, 6.66
29296d33-b2ab-4f63-a11a-02b4e84a38b0, 29296d33-b2ab-4f63-a11a-02b4e84a38b0, 8.95
29296d33-b2ab-4f63-a11a-02b4e84a38b0, 29296d33-b2ab-4f63-a11a-02b4e84a38b0, 9.54
29296d33-b2ab-4f63-a11a-02b4e84a38b0, 29296d33-b2ab-4f63-a11a-02b4e84a38b0, 3.24
29296d33-b2ab-4f63-a11a-02b4e84a38b0, 29296d33-b2ab-4f63-a11a-02b4e84a38b0, 4.62
29296d33-b2ab-4f63-a11a-02b4e84a38b0, 29296d33-b2ab-4f63-a11a-02b4e84a38b0, 6.74
1327eb8f-58de-4a74-8dd1-803b94ee1772, 1327eb8f-58de-4a74-8dd1-803b94ee1772, 1.12
1327eb8f-58de-4a74-8dd1-803b94ee1772, 1327eb8f-58de-4a74-8dd1-803b94ee1772, 1.28
1327eb8f-58de-4a74-8dd1-803b94ee1772, 1327eb8f-58de-4a74-8dd1-803b94ee1772, 3.77
1327eb8f-58de-4a74-8dd1-803b94ee1772, 1327eb8f-58de-4a74-8dd1-803b94ee1772, 3.58
1327eb8f-58de-4a74-8dd1-803b94ee1772, 1327eb8f-58de-4a74-8dd1-803b94ee1772, 9.72
1327eb8f-58de-4a74-8dd1-803b94ee1772, 1327eb8f-58de-4a74-8dd1-803b94ee1772, 1.7
1327eb8f-58de-4a74-8dd1-803b94ee1772, 1327eb8f-58de-4a74-8dd1-803b94ee1772, 6.43
1327eb8f-58de-4a74-8dd1-803b94ee1772, 1327eb8f-58de-4a74-8dd1-803b94ee1772, 3.63
ac90b60d-6a33-4ad9-befb-77960c878a4c, ac90b60d-6a33-4ad9-befb-77960c878a4c, 3.05
ac90b60d-6a33-4ad9-befb-77960c878a4c, ac90b60d-6a33-4ad9-befb-77960c878a4c, 5.43
ac90b60d-6a33-4ad9-befb-77960c878a4c, ac90b60d-6a33-4ad9-befb-77960c878a4c, 2.49
ac90b60d-6a33-4ad9-befb-77960c878a4c, ac90b60d-6a33-4ad9-befb-77960c878a4c, 2.19
ac90b60d-6a33-4ad9-befb-77960c878a4c, ac90b60d-6a33-4ad9-befb-77960c878a4c, 4.35
ac90b60d-6a33-4ad9-befb-77960c878a4c, ac90b60d-6a33-4ad9-befb-77960c878a4c, 8.35
ac90b60d-6a33-4ad9-befb-77960c878a4c, ac90b60d-6a33-4ad9-befb-77960c878a4c, 2.86
ac90b60d-6a33-4ad9-befb-77960c878a4c, ac90b60d-6a33-4ad9-befb-77960c878a4c, 7.94
7ce71525-c997-45f9-87e8-605f87f59f58, 7ce71525-c997-45f9-87e8-605f87f59f58, 0.91
7ce71525-c997-45f9-87e8-605f87f59f58, 7ce71525-c997-45f9-87e8-605f87f59f58, 7.41
7ce71525-c997-45f9-87e8-605f87f59f58, 7ce71525-c997-45f9-87e8-605f87f59f58, 4.95
7ce71525-c997-45f9-87e8-605f87f59f58, 7ce71525-c997-45f9-87e8-605f87f59f58, 3.15
7ce71525-c997-45f9-87e8-605f87f59f58, 7ce71525-c997-45f9-87e8-605f87f59f58, 0.68
7ce71525-c997-45f9-87e8-605f87f59f58, 7ce71525-c997-45f9-87e8-605f87f59f58, 5.06
7ce71525-c997-45f9-87e8-605f87f59f58, 7ce71525-c997-45f9-87e8-605f87f59f58, 2.82
7ce71525-c997-45f9-87e8-605f87f59f58, 7ce71525-c997-45f9-87e8-605f87f59f58, 0.45
933c96ca-e027-4f85-9bb8-ce055eef96fc, 933c96ca-e027-4f85-9bb8-ce055eef96fc, 9.28
933c96ca-e027-4f85-9bb8-ce055eef96fc, 933c96ca-e027-4f85-9bb8-ce055eef96fc, 0.34
933c96ca-e027-4f85-9bb8-ce055eef96fc, 933c96ca-e027-4f85-9bb8-ce055eef96fc, 5.68
933c96ca-e027-4f85-9bb8-ce055eef96fc, 933c96ca-e027-4f85-9bb8-ce055eef96fc, 4.34
933c96ca-e027-4f85-9bb8-ce055eef96fc, 933c96ca-e027-4f85-9bb8-ce055eef96fc, 5.69
933c96ca-e027-4f85-9bb8-ce055eef96fc, 933c96ca-e027-4f85-9bb8-ce055eef96fc, 2.65
933c96ca-e027-4f85-9bb8-ce055eef96fc, 933c96ca-e027-4f85-9bb8-ce055eef96fc, 3.99
933c96ca-e027-4f85-9bb8-ce055eef96fc, 933c96ca-e027-4f85-9bb8-ce055eef96fc, 7.22
bf54837d-4e99-427c-a643-6bba0c0980cb, bf54837d-4e99-427c-a643-6bba0c0980cb, 9.38
bf54837d-4e99-427c-a643-6bba0c0980cb, bf54837d-4e99-427c-a643-6bba0c0980cb, 9.25
bf54837d-4e99-427c-a643-6bba0c0980cb, bf54837d-4e99-427c-a643-6bba0c0980cb, 6.54
bf54837d-4e99-427c-a643-6bba0c0980cb, bf54837d-4e99-427c-a643-6bba0c0980cb, 7.54
bf54837d-4e99-427c-a643-6bba0c0980cb, bf54837d-4e99-427c-a643-6bba0c0980cb, 2.01
bf54837d-4e99-427c-a643-6bba0c0980cb, bf54837d-4e99-427c-a643-6bba0c0980cb, 4.36
bf54837d-4e99-427c-a643-6bba0c0980cb, bf54837d-4e99-427c-a643-6bba0c0980cb, 5.82
bf54837d-4e99-427c-a643-6bba0c0980cb, bf54837d-4e99-427c-a643-6bba0c0980cb, 1.74
4521e340-51f8-42a6-adc1-a53478b0f474, 4521e340-51f8-42a6-adc1-a53478b0f474, 7.65
4521e340-51f8-42a6-adc1-a53478b0f474, 4521e340-51f8-42a6-adc1-a53478b0f474, 3.94
4521e340-51f8-42a6-adc1-a53478b0f474, 4521e340-51f8-42a6-adc1-a53478b0f474, 9.09
4521e340-51f8-42a6-adc1-a53478b0f474, 4521e340-51f8-42a6-adc1-a53478b0f474, 6.31
4521e340-51f8-42a6-adc1-a53478b0f474, 4521e340-51f8-42a6-adc1-a53478b0f474, 8.4
4521e340-51f8-42a6-adc1-a53478b0f474, 4521e340-51f8-42a6-adc1-a53478b0f474, 0.98
4521e340-51f8-42a6-adc1-a53478b0f474, 4521e340-51f8-42a6-adc1-a53478b0f474, 3.59
4521e340-51f8-42a6-adc1-a53478b0f474, 4521e340-51f8-42a6-adc1-a53478b0f474, 7.87
998ec803-721f-492b-a52f-169e2b375036, 998ec803-721f-492b-a52f-169e2b375036, 6.15
998ec803-721f-492b-a52f-169e2b375036, 998ec803-721f-492b-a52f-169e2b375036, 3.24
998ec803-721f-492b-a52f-169e2b375036, 998ec803-721f-492b-a52f-169e2b375036, 4.25
998ec803-721f-492b-a52f-169e2b375036, 998ec803-721f-492b-a52f-169e2b375036, 4.01
998ec803-721f-492b-a52f-169e2b375036, 998ec803-721f-492b-a52f-169e2b375036, 8.08
998ec803-721f-492b-a52f-169e2b375036, 998ec803-721f-492b-a52f-169e2b375036, 9.98
998ec803-721f-492b-a52f-169e2b375036, 998ec803-721f-492b-a52f-169e2b375036, 7.02
998ec803-721f-492b-a52f-169e2b375036, 998ec803-721f-492b-a52f-169e2b375036, 5.41
f103dd21-505b-48a2-9898-6a1e1606613a, f103dd21-505b-48a2-9898-6a1e1606613a, 1.62
f103dd21-505b-48a2-9898-6a1e1606613a, f103dd21-505b-48a2-9898-6a1e1606613a, 2.91
f103dd21-505b-48a2-9898-6a1e1606613a, f103dd21-505b-48a2-9898-6a1e1606613a, 8.94
f103dd21-505b-48a2-9898-6a1e1606613a, f103dd21-505b-48a2-9898-6a1e1606613a, 6.86
f103dd21-505b-48a2-9898-6a1e1606613a, f103dd21-505b-48a2-9898-6a1e1606613a, 8.7
f103dd21-505b-48a2-9898-6a1e1606613a, f103dd21-505b-48a2-9898-6a1e1606613a, 8.92
f103dd21-505b-48a2-9898-6a1e1606613a, f103dd21-505b-48a2-9898-6a1e1606613a, 8.13
f103dd21-505b-48a2-9898-6a1e1606613a, f103dd21-505b-48a2-9898-6a1e1606613a, 4.68
f41796dd-c771-46a9-886d-c4c492f0049d, f41796dd-c771-46a9-886d-c4c492f0049d, 6.49
f41796dd-c771-46a9-886d-c4c492f0049d, f41796dd-c771-46a9-886d-c4c492f0049d, 8.34
f41796dd-c771-46a9-886d-c4c492f0049d, f41796dd-c771-46a9-886d-c4c492f0049d, 5.85
f41796dd-c771-46a9-886d-c4c492f0049d, f41796dd-c771-46a9-886d-c4c492f0049d, 5.46
f41796dd-c771-46a9-886d-c4c492f0049d, f41796dd-c771-46a9-886d-c4c492f0049d, 9.38
f41796dd-c771-46a9-886d-c4c492f0049d, f41796dd-c771-46a9-886d-c4c492f0049d, 2.61
f41796dd-c771-46a9-886d-c4c492f0049d, f41796dd-c771-46a9-886d-c4c492f0049d, 8.51
f41796dd-c771-46a9-886d-c4c492f0049d, f41796dd-c771-46a9-886d-c4c492f0049d, 6.63
30aed783-2779-4cdb-a359-d26c1671ea27, 30aed783-2779-4cdb-a359-d26c1671ea27, 6.33
30aed783-2779-4cdb-a359-d26c1671ea27, 30aed783-2779-4cdb-a359-d26c1671ea27, 3.38
30aed783-2779-4cdb-a359-d26c1671ea27, 30aed783-2779-4cdb-a359-d26c1671ea27, 4.32
30aed783-2779-4cdb-a359-d26c1671ea27, 30aed783-2779-4cdb-a359-d26c1671ea27, 1.6
30aed783-2779-4cdb-a359-d26c1671ea27, 30aed783-2779-4cdb-a359-d26c1671ea27, 6.43
30aed783-2779-4cdb-a359-d26c1671ea27, 30aed783-2779-4cdb-a359-d26c1671ea27, 3.4
30aed783-2779-4cdb-a359-d26c1671ea27, 30aed783-2779-4cdb-a359-d26c1671ea27, 2.26
30aed783-2779-4cdb-a359-d26c1671ea27, 30aed783-2779-4cdb-a359-d26c1671ea27, 9.79
fb2b08a7-50af-4159-8588-49ed2d5c85f4, fb2b08a7-50af-4159-8588-49ed2d5c85f4, 4.61
fb2b08a7-50af-4159-8588-49ed2d5c85f4, fb2b08a7-50af-4159-8588-49ed2d5c85f4, 7.68
fb2b08a7-50af-4159-8588-49ed2d5c85f4, fb2b08a7-50af-4159-8588-49ed2d5c85f4, 5.24
fb2b08a7-50af-4159-8588-49ed2d5c85f4, fb2b08a7-50af-4159-8588-49ed2d5c85f4, 0.17
fb2b08a7-50af-4159-8588-49ed2d5c85f4, fb2b08a7-50af-4159-8588-49ed2d5c85f4, 4.09
fb2b08a7-50af-4159-8588-49ed2d5c85f4, fb2b08a7-50af-4159-8588-49ed2d5c85f4, 2
fb2b08a7-50af-4159-8588-49ed2d5c85f4, fb2b08a7-50af-4159-8588-49ed2d5c85f4, 2.26
fb2b08a7-50af-4159-8588-49ed2d5c85f4, fb2b08a7-50af-4159-8588-49ed2d5c85f4, 9.5
dd0e6bf8-7952-4f32-a774-b6e10edb99a7, dd0e6bf8-7952-4f32-a774-b6e10edb99a7, 0.11
dd0e6bf8-7952-4f32-a774-b6e10edb99a7, dd0e6bf8-7952-4f32-a774-b6e10edb99a7, 6.17
dd0e6bf8-7952-4f32-a774-b6e10edb99a7, dd0e6bf8-7952-4f32-a774-b6e10edb99a7, 6.73
dd0e6bf8-7952-4f32-a774-b6e10edb99a7, dd0e6bf8-7952-4f32-a774-b6e10edb99a7, 3.84
dd0e6bf8-7952-4f32-a774-b6e10edb99a7, dd0e6bf8-7952-4f32-a774-b6e10edb99a7, 2.7
dd0e6bf8-7952-4f32-a774-b6e10edb99a7, dd0e6bf8-7952-4f32-a774-b6e10edb99a7, 5.07
dd0e6bf8-7952-4f32-a774-b6e10edb99a7, dd0e6bf8-7952-4f32-a774-b6e10edb99a7, 4.65
dd0e6bf8-7952-4f32-a774-b6e10edb99a7, dd0e6bf8-7952-4f32-a774-b6e10edb99a7, 6.05
fa019a10-162f-4f41-85ef-628dd27bb5f0, fa019a10-162f-4f41-85ef-628dd27bb5f0, 8.73
fa019a10-162f-4f41-85ef-628dd27bb5f0, fa019a10-162f-4f41-85ef-628dd27bb5f0, 7.64
fa019a10-162f-4f41-85ef-628dd27bb5f0, fa019a10-162f-4f41-85ef-628dd27bb5f0, 9.46
fa019a10-162f-4f41-85ef-628dd27bb5f0, fa019a10-162f-4f41-85ef-628dd27bb5f0, 9.05
fa019a10-162f-4f41-85ef-628dd27bb5f0, fa019a10-162f-4f41-85ef-628dd27bb5f0, 9.89
fa019a10-162f-4f41-85ef-628dd27bb5f0, fa019a10-162f-4f41-85ef-628dd27bb5f0, 5.5
fa019a10-162f-4f41-85ef-628dd27bb5f0, fa019a10-162f-4f41-85ef-628dd27bb5f0, 5.85
fa019a10-162f-4f41-85ef-628dd27bb5f0, fa019a10-162f-4f41-85ef-628dd27bb5f0, 4.61
45aeffff-b0ea-4354-89b4-e47b0f3bd1f6, 45aeffff-b0ea-4354-89b4-e47b0f3bd1f6, 3.92
45aeffff-b0ea-4354-89b4-e47b0f3bd1f6, 45aeffff-b0ea-4354-89b4-e47b0f3bd1f6, 5.6
45aeffff-b0ea-4354-89b4-e47b0f3bd1f6, 45aeffff-b0ea-4354-89b4-e47b0f3bd1f6, 5.22
45aeffff-b0ea-4354-89b4-e47b0f3bd1f6, 45aeffff-b0ea-4354-89b4-e47b0f3bd1f6, 6.38
45aeffff-b0ea-4354-89b4-e47b0f3bd1f6, 45aeffff-b0ea-4354-89b4-e47b0f3bd1f6, 6.23
45aeffff-b0ea-4354-89b4-e47b0f3bd1f6, 45aeffff-b0ea-4354-89b4-e47b0f3bd1f6, 6.08
45aeffff-b0ea-4354-89b4-e47b0f3bd1f6, 45aeffff-b0ea-4354-89b4-e47b0f3bd1f6, 0.36
45aeffff-b0ea-4354-89b4-e47b0f3bd1f6, 45aeffff-b0ea-4354-89b4-e47b0f3bd1f6, 2.95
b44fcfde-b834-4c40-ad33-75c3cfd26542, b44fcfde-b834-4c40-ad33-75c3cfd26542, 7.61
b44fcfde-b834-4c40-ad33-75c3cfd26542, b44fcfde-b834-4c40-ad33-75c3cfd26542, 6.27
b44fcfde-b834-4c40-ad33-75c3cfd26542, b44fcfde-b834-4c40-ad33-75c3cfd26542, 9.02
b44fcfde-b834-4c40-ad33-75c3cfd26542, b44fcfde-b834-4c40-ad33-75c3cfd26542, 3.73
b44fcfde-b834-4c40-ad33-75c3cfd26542, b44fcfde-b834-4c40-ad33-75c3cfd26542, 9.13
b44fcfde-b834-4c40-ad33-75c3cfd26542, b44fcfde-b834-4c40-ad33-75c3cfd26542, 7.42
b44fcfde-b834-4c40-ad33-75c3cfd26542, b44fcfde-b834-4c40-ad33-75c3cfd26542, 3.92
b44fcfde-b834-4c40-ad33-75c3cfd26542, b44fcfde-b834-4c40-ad33-75c3cfd26542, 7.74
fbe2f2fb-02c3-47c2-9ab7-07f7dd0da97d, fbe2f2fb-02c3-47c2-9ab7-07f7dd0da97d, 6.01
fbe2f2fb-02c3-47c2-9ab7-07f7dd0da97d, fbe2f2fb-02c3-47c2-9ab7-07f7dd0da97d, 3.48
fbe2f2fb-02c3-47c2-9ab7-07f7dd0da97d, fbe2f2fb-02c3-47c2-9ab7-07f7dd0da97d, 5.17
fbe2f2fb-02c3-47c2-9ab7-07f7dd0da97d, fbe2f2fb-02c3-47c2-9ab7-07f7dd0da97d, 1.25
fbe2f2fb-02c3-47c2-9ab7-07f7dd0da97d, fbe2f2fb-02c3-47c2-9ab7-07f7dd0da97d, 7.82
fbe2f2fb-02c3-47c2-9ab7-07f7dd0da97d, fbe2f2fb-02c3-47c2-9ab7-07f7dd0da97d, 4.23
fbe2f2fb-02c3-47c2-9ab7-07f7dd0da97d, fbe2f2fb-02c3-47c2-9ab7-07f7dd0da97d, 5.48
fbe2f2fb-02c3-47c2-9ab7-07f7dd0da97d, fbe2f2fb-02c3-47c2-9ab7-07f7dd0da97d, 3.45
151c9fd9-12a3-4bb5-8aff-0cc85e492838, 151c9fd9-12a3-4bb5-8aff-0cc85e492838, 3.42
151c9fd9-12a3-4bb5-8aff-0cc85e492838, 151c9fd9-12a3-4bb5-8aff-0cc85e492838, 4.91
151c9fd9-12a3-4bb5-8aff-0cc85e492838, 151c9fd9-12a3-4bb5-8aff-0cc85e492838, 9.08
151c9fd9-12a3-4bb5-8aff-0cc85e492838, 151c9fd9-12a3-4bb5-8aff-0cc85e492838, 9.58
151c9fd9-12a3-4bb5-8aff-0cc85e492838, 151c9fd9-12a3-4bb5-8aff-0cc85e492838, 0.08
151c9fd9-12a3-4bb5-8aff-0cc85e492838, 151c9fd9-12a3-4bb5-8aff-0cc85e492838, 1.77
151c9fd9-12a3-4bb5-8aff-0cc85e492838, 151c9fd9-12a3-4bb5-8aff-0cc85e492838, 8.21
151c9fd9-12a3-4bb5-8aff-0cc85e492838, 151c9fd9-12a3-4bb5-8aff-0cc85e492838, 7.61
f5ea8bde-54ef-40a6-9dbd-122c359249dc, f5ea8bde-54ef-40a6-9dbd-122c359249dc, 1.97
f5ea8bde-54ef-40a6-9dbd-122c359249dc, f5ea8bde-54ef-40a6-9dbd-122c359249dc, 8.96
f5ea8bde-54ef-40a6-9dbd-122c359249dc, f5ea8bde-54ef-40a6-9dbd-122c359249dc, 4.68
